Date,IBOV,BOVA11,ABEV3,AZUL4,BTOW3,B3SA3,BBAS3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BRKM5,BRFS3,BPAC11,CRFB3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CPFE3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FLRY3,GOAU4,GGBR4,GOLL4,HAPV3,HYPE3,IGTA3,GNDI3,IRBR3,ITUB4,ITSA4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,BEEF3,MRVE3,MULT3,NTCO3,BRDT3,PETR3,PETR4,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SULA11,SUZB3,TAEE11,TIMP3,TOTS3,USIM5,VALE3,WEGE3
201705,62711.47,60.56,17.24,23.59,12.44,16.75,24.92,21.98,11.12,16.33,16.58,16.80,30.03,43.32,11.98,0.00,14.54,6.15,19.03,18.94,13.66,33.56,24.18,27.53,9.12,8.37,12.87,15.87,15.77,11.72,22.46,10.24,15.64,25.30,4.22,9.07,7.80,0.00,25.21,30.23,0.00,0.00,19.54,6.52,7.84,14.73,13.32,14.32,23.10,3.85,6.30,10.92,10.23,20.21,15.84,0.00,13.13,12.03,22.05,70.13,8.48,26.58,21.69,6.40,16.55,0.00,17.37,9.26,9.76,3.85,25.17,13.88
201706,62899.97,60.93,17.02,23.45,11.53,17.95,23.63,21.64,11.09,16.67,16.97,18.10,31.00,39.20,12.23,0.00,14.82,6.50,17.54,20.53,14.01,32.21,24.38,29.72,9.35,9.42,11.65,15.09,14.94,12.47,22.97,10.39,13.15,23.89,4.70,9.78,7.55,0.00,24.88,31.29,0.00,0.00,20.20,6.59,6.35,14.31,13.83,13.73,24.04,3.93,6.76,12.31,10.68,20.77,12.50,0.00,12.73,11.49,22.58,68.43,8.65,29.02,21.31,6.69,16.42,0.00,16.87,9.13,9.76,4.46,26.86,12.93
201707,65920.36,63.72,17.80,27.30,13.10,18.63,25.31,20.74,12.25,18.33,18.32,20.28,33.82,36.92,13.40,14.61,14.98,6.86,19.09,21.78,14.21,33.63,24.71,32.71,10.45,9.72,12.64,15.33,15.57,12.62,23.70,10.87,18.35,26.77,4.98,10.14,8.95,0.00,25.05,34.88,0.00,8.19,20.53,6.75,7.48,14.11,15.97,15.37,25.73,5.63,6.42,12.40,11.32,22.86,12.18,0.00,13.31,12.34,25.81,67.35,10.34,30.75,21.75,7.11,16.28,0.00,17.77,9.93,9.71,5.01,28.99,13.92
201708,70835.05,68.41,18.46,26.55,18.21,20.15,27.25,21.58,12.62,19.61,20.39,23.62,34.55,42.52,14.47,15.24,15.31,6.75,24.32,18.72,17.06,35.95,24.92,35.05,11.25,9.73,16.49,18.88,17.71,13.39,24.44,11.72,23.22,28.44,5.35,11.29,11.33,0.00,26.41,35.55,0.00,8.39,22.43,7.51,8.43,15.22,18.32,17.43,26.87,8.72,7.13,11.58,10.66,23.24,14.35,0.00,13.47,12.68,27.42,67.69,10.33,29.47,24.03,8.10,16.68,0.00,17.37,10.52,10.11,6.68,32.49,15.04
201709,74293.51,71.58,19.56,29.20,20.82,21.81,31.05,22.29,13.06,20.32,21.30,21.18,38.46,45.67,16.69,14.96,15.53,6.42,25.92,18.64,19.03,33.72,25.04,37.58,11.78,10.38,18.50,20.87,17.71,13.30,24.54,11.75,27.88,26.44,5.00,10.52,13.35,0.00,28.82,37.32,0.00,8.46,24.10,8.13,8.26,16.31,17.81,18.88,31.73,9.11,6.47,11.20,10.87,23.42,15.17,0.00,15.25,14.21,30.11,73.36,12.09,30.50,23.68,8.96,16.59,0.00,17.18,10.78,10.19,7.55,29.52,15.73
201710,74308.49,71.77,19.43,27.40,20.91,21.77,30.64,21.59,11.77,19.96,21.09,21.09,47.47,44.25,19.49,15.51,16.01,6.42,26.61,18.98,17.07,34.84,25.29,39.64,10.92,11.10,20.64,23.31,15.51,12.65,24.24,11.70,26.38,25.91,4.83,10.43,13.85,0.00,30.60,36.57,0.00,9.18,23.39,7.72,7.33,16.80,17.86,17.25,30.34,7.83,6.43,11.50,9.99,22.84,15.06,0.00,16.80,15.57,27.81,76.50,12.70,27.31,24.63,7.86,16.63,0.00,15.83,11.32,10.61,8.55,29.73,15.69
201711,71970.99,69.40,19.11,26.87,16.93,21.24,26.81,20.93,11.22,18.50,19.86,22.24,41.16,38.48,16.82,14.65,13.93,5.48,23.37,19.42,17.30,33.37,19.31,41.27,10.39,11.16,17.53,19.65,15.49,12.12,24.41,12.27,27.57,23.53,4.82,10.59,14.04,0.00,29.40,36.47,0.00,9.78,22.96,7.65,7.69,16.01,18.54,14.55,29.85,6.98,6.85,10.85,10.54,22.21,14.18,0.00,15.38,14.28,24.37,86.07,13.02,29.97,24.88,6.86,16.59,17.24,16.65,11.09,9.86,8.30,32.55,16.87
201712,76402.08,73.82,20.08,26.90,20.19,21.07,28.58,22.18,11.81,20.02,21.12,26.09,39.97,36.60,16.82,14.71,14.21,5.70,23.58,20.04,17.56,38.66,17.80,44.78,11.28,11.41,18.10,20.88,19.88,12.41,24.46,12.59,29.52,26.57,5.50,11.83,14.60,0.00,32.22,37.44,0.00,9.68,23.78,8.11,9.54,15.78,20.48,16.73,31.29,9.91,7.32,10.65,11.88,22.75,16.17,14.86,16.31,14.95,25.09,89.95,12.97,31.46,27.44,7.81,17.31,18.40,16.92,12.31,9.77,8.83,37.69,17.82
201801,84912.70,82.00,20.71,31.05,20.93,24.12,35.64,24.22,11.92,24.57,25.44,28.43,46.07,35.35,19.42,15.53,13.79,6.23,20.57,22.91,15.51,40.65,19.73,50.91,12.78,10.56,19.03,21.79,19.90,12.15,24.76,13.45,31.53,27.04,6.54,13.76,18.11,0.00,33.37,40.87,0.00,10.69,29.20,9.93,9.77,15.97,23.94,16.66,33.38,10.44,6.81,9.63,11.97,23.28,17.08,18.25,20.54,18.29,24.76,82.73,14.27,33.34,32.09,10.25,19.20,20.34,15.97,12.68,10.62,11.50,38.81,17.51
201802,85353.60,82.50,20.83,33.63,23.44,23.69,37.54,23.38,11.07,23.02,24.21,31.05,43.30,29.92,21.16,14.33,11.17,6.82,21.17,20.61,14.80,40.40,22.14,51.84,13.09,9.32,23.19,25.66,21.63,11.79,26.97,13.76,30.49,24.45,7.49,15.88,19.20,0.00,31.70,37.53,0.00,11.02,29.41,10.42,9.63,16.20,24.09,16.64,30.44,11.24,5.97,9.08,11.99,22.53,16.79,19.71,22.32,19.93,23.27,76.17,14.24,34.51,32.92,9.46,20.19,21.41,16.25,13.25,9.98,11.95,42.18,17.30
201803,85365.56,82.43,22.78,38.20,25.26,24.68,37.13,23.52,10.81,24.05,24.68,28.61,44.76,22.83,21.12,14.47,11.00,7.11,19.00,17.94,13.06,38.66,22.91,56.00,13.05,8.12,19.66,22.17,21.45,11.80,26.98,13.74,31.46,25.03,6.78,14.84,21.65,0.00,33.21,37.32,0.00,12.38,29.96,10.97,9.09,18.73,26.73,18.57,30.35,12.09,5.94,7.57,12.83,22.04,15.80,20.61,22.53,19.88,18.03,73.44,13.15,32.08,35.74,8.21,20.76,32.84,17.23,13.53,9.41,10.59,39.97,16.80
201804,86115.50,83.18,22.08,36.40,28.47,23.49,33.21,22.08,10.13,21.95,23.77,33.49,42.57,24.80,20.55,14.57,10.70,7.03,17.75,16.64,13.46,37.05,22.50,53.62,11.86,9.23,17.85,20.97,22.10,12.77,26.17,13.88,28.96,24.08,7.43,15.94,19.42,27.18,29.10,34.57,20.24,13.99,29.80,10.83,8.51,19.21,25.96,19.66,28.93,13.21,7.92,8.20,12.13,21.35,15.91,20.85,23.75,21.33,20.00,67.53,14.85,33.18,34.26,8.19,20.60,40.61,16.88,15.03,10.47,10.62,46.09,17.18
201805,76753.61,74.07,18.64,26.51,24.97,20.21,27.67,20.94,9.56,17.96,20.07,29.34,44.16,21.42,17.86,15.49,9.21,6.77,15.78,14.69,10.49,37.18,21.30,47.16,10.38,7.61,13.69,15.41,22.45,12.16,26.17,11.86,22.83,22.67,6.50,14.23,13.49,29.48,26.05,30.43,21.33,14.26,25.11,8.93,8.73,19.13,23.02,17.51,26.33,13.43,7.91,7.08,11.18,18.83,16.65,16.52,21.44,17.66,15.65,61.14,13.81,24.68,30.37,7.18,18.66,42.63,16.18,12.72,9.18,8.04,47.94,16.60
201806,72762.51,70.35,17.17,21.33,26.50,19.19,26.18,19.65,9.00,16.80,18.52,27.53,49.37,18.00,16.99,14.70,9.05,6.44,13.45,14.32,9.04,33.71,20.16,41.80,9.77,7.13,11.41,12.46,24.24,12.76,24.22,11.08,22.13,24.39,5.90,13.38,10.42,29.38,25.50,29.87,21.43,14.30,23.58,8.04,9.09,17.86,22.15,16.43,26.13,15.85,8.14,6.27,10.00,18.47,14.95,16.61,18.76,15.99,15.48,65.34,14.10,21.98,26.34,7.33,17.42,44.48,15.72,12.50,8.90,7.13,46.96,15.70
201807,79220.43,76.45,18.53,24.13,27.73,22.33,29.70,19.68,9.23,19.36,21.19,30.68,53.21,22.65,18.18,15.19,9.42,7.26,13.92,12.53,10.97,35.33,20.23,40.78,10.29,7.52,16.17,17.73,19.23,12.55,26.45,11.95,23.56,25.25,7.34,16.04,13.81,27.68,25.82,32.60,24.30,15.80,26.31,9.13,8.82,18.41,22.16,17.88,27.47,16.38,8.20,7.54,10.97,19.52,14.37,17.70,21.19,18.35,16.82,73.17,14.85,23.59,32.97,8.56,21.03,44.07,16.99,11.85,9.64,8.64,51.93,18.01
201808,76677.53,74.12,18.00,23.00,26.03,20.42,27.76,20.32,8.49,17.45,19.71,29.26,57.59,20.13,19.47,14.18,8.37,6.58,15.49,13.18,10.03,33.35,20.56,39.35,9.70,6.84,14.81,16.65,19.58,12.33,27.39,11.12,20.46,23.86,7.57,15.56,11.21,25.45,25.50,29.67,25.29,17.58,25.16,8.40,9.19,19.62,20.09,15.37,25.16,16.13,5.72,5.82,10.79,18.11,14.32,17.96,21.38,17.97,13.22,75.77,14.23,23.03,31.27,8.19,21.89,46.80,17.31,11.74,8.77,7.86,52.24,18.62
201809,79342.42,76.61,17.51,24.05,27.29,22.13,27.24,20.00,8.93,17.90,19.92,34.91,56.84,21.97,20.23,14.44,7.57,6.32,16.77,11.16,11.18,31.06,22.20,40.05,9.54,6.90,14.52,17.13,19.82,11.76,26.34,11.21,22.69,19.77,7.69,16.68,11.05,23.59,26.54,30.07,26.16,19.66,26.28,8.86,9.17,18.28,21.29,15.64,27.65,15.17,5.30,5.01,10.20,18.32,14.02,17.70,23.46,19.67,13.82,71.43,14.98,22.26,32.28,8.71,24.78,47.56,17.22,11.21,8.27,8.11,58.28,19.25
201810,87423.55,84.08,15.60,30.59,33.99,25.10,39.55,21.98,11.79,21.05,23.85,32.55,50.72,21.90,18.78,14.86,10.18,9.73,21.38,12.03,11.20,30.90,23.39,52.34,12.96,9.11,22.00,24.47,20.92,12.88,29.54,13.27,21.00,19.35,7.65,15.78,18.40,25.04,27.90,37.63,23.94,21.44,29.34,9.86,10.02,17.16,26.91,18.53,33.53,20.90,6.41,5.49,10.49,22.52,16.10,21.77,29.35,25.76,12.08,61.95,16.65,26.38,38.30,8.92,23.63,37.44,19.17,11.08,8.27,10.01,55.25,17.55
201811,89504.03,86.37,16.15,34.74,37.70,26.67,41.68,23.50,12.16,23.38,26.75,29.93,52.70,22.17,21.04,16.68,12.06,11.22,24.59,8.67,10.38,33.02,25.02,57.19,12.64,9.30,22.87,26.05,21.79,12.59,32.72,14.17,23.85,20.05,7.14,15.15,21.60,27.82,30.08,37.89,27.68,22.34,32.19,10.83,11.50,15.66,25.19,19.42,34.87,20.39,6.20,5.51,10.07,22.73,20.20,22.20,27.33,23.84,11.63,61.27,17.44,26.64,38.77,8.27,25.63,40.45,19.98,11.33,9.55,9.11,51.44,17.37
201812,87887.26,84.60,14.99,36.00,41.39,25.55,43.55,24.04,12.22,24.06,27.43,29.85,46.08,21.93,22.37,17.86,10.40,12.37,27.88,8.39,8.77,32.06,26.84,56.99,14.29,9.38,22.68,25.91,21.68,13.56,31.87,14.55,22.89,18.36,6.77,14.50,25.10,30.86,28.63,40.29,28.85,24.91,31.75,10.63,11.33,15.07,27.92,19.42,37.90,22.42,5.46,4.99,11.61,23.81,22.22,23.82,24.73,21.95,10.81,56.51,17.00,29.73,38.75,8.24,27.25,37.67,21.34,11.32,8.94,8.98,49.68,17.15
201901,97393.74,94.00,17.06,37.11,49.25,30.00,48.58,27.06,13.61,28.63,32.14,27.04,50.83,23.54,28.83,19.73,13.81,12.36,29.99,11.27,11.30,42.53,30.33,59.61,15.71,11.39,35.01,37.43,19.34,16.24,40.40,17.20,29.97,20.81,7.27,15.31,24.72,33.86,30.19,43.14,33.31,25.45,34.70,11.88,14.75,17.64,31.25,20.85,40.67,22.25,6.08,6.10,14.09,25.62,23.55,24.70,28.77,24.76,13.30,61.31,19.65,40.93,44.83,9.51,31.04,45.50,23.25,12.00,10.99,9.63,44.33,18.42
201902,95584.35,91.85,16.79,37.65,47.63,31.25,47.92,24.36,12.52,27.41,30.74,27.71,52.91,20.57,33.27,19.27,13.21,12.85,29.02,10.50,10.84,41.87,28.55,54.40,15.79,11.32,34.62,35.84,19.08,16.73,39.73,16.03,26.55,18.68,7.00,14.81,26.66,32.23,25.50,40.67,32.95,26.56,33.11,11.53,13.12,17.14,32.42,19.70,38.69,21.55,5.50,6.38,12.76,24.77,24.09,22.66,29.08,26.19,12.99,64.68,19.46,37.14,41.91,12.20,29.39,47.14,22.57,11.44,12.04,9.49,45.88,18.09
201903,95414.55,91.81,16.40,38.27,41.59,30.79,46.28,23.67,11.82,26.94,30.52,30.67,49.51,22.65,35.27,19.83,10.90,12.40,28.73,9.22,10.48,40.87,28.35,51.00,15.03,9.59,34.34,34.82,18.45,16.42,41.23,15.61,25.63,19.74,6.98,14.91,25.90,30.42,24.55,37.89,32.69,27.94,32.37,11.19,15.56,16.18,31.12,16.59,39.23,21.48,5.98,7.03,13.14,23.02,22.60,21.46,30.33,27.16,13.15,64.74,19.15,39.64,41.00,15.15,29.02,46.05,22.42,11.41,13.01,9.86,49.62,17.72
201904,96353.33,92.88,18.00,34.00,37.68,33.03,47.19,25.22,11.56,26.49,30.36,30.67,46.47,31.05,40.32,20.93,10.85,13.15,30.84,7.46,9.66,44.91,27.74,52.90,16.42,8.11,31.38,33.16,19.64,17.00,42.94,16.02,26.68,20.07,6.68,13.94,22.78,30.05,26.89,37.81,35.00,28.76,31.82,11.12,19.32,15.77,34.07,15.55,42.24,23.82,7.32,8.40,13.63,23.58,26.01,22.79,29.17,26.26,14.98,68.55,18.10,45.46,42.22,13.56,30.38,40.73,23.73,11.32,14.72,8.54,48.81,18.29
201905,97030.32,93.59,17.10,39.20,30.93,35.06,49.67,26.63,12.13,27.91,31.59,30.07,41.61,27.70,45.53,22.90,12.72,13.59,28.51,6.51,10.30,46.16,29.06,48.10,16.11,9.46,33.02,34.13,18.95,19.26,44.81,17.01,28.91,19.16,6.40,13.73,26.98,36.53,28.94,39.61,40.86,31.20,32.93,11.57,21.37,14.95,35.82,15.97,43.65,24.41,6.83,8.20,16.15,24.44,29.87,24.57,27.58,24.84,17.55,68.83,19.36,42.76,42.87,16.18,33.99,32.08,24.42,10.65,13.05,8.11,47.74,18.75
201906,100967.20,97.11,17.43,43.29,32.23,36.10,51.84,28.90,13.56,28.61,32.24,32.18,34.07,29.52,49.58,21.77,13.00,13.67,28.85,6.66,10.93,45.19,28.77,46.41,19.21,10.76,33.83,34.45,19.41,18.34,42.05,18.12,28.46,20.65,7.16,15.05,32.60,39.16,28.72,45.50,40.18,30.16,34.13,12.05,20.74,15.72,38.68,16.29,46.82,26.29,6.29,7.95,18.78,27.50,28.13,24.04,29.33,26.65,20.01,75.62,20.73,45.72,42.64,16.35,36.53,32.85,25.00,11.26,14.52,8.85,50.48,21.03
201907,101812.13,97.98,19.61,51.78,37.37,40.76,47.30,28.96,14.21,26.76,29.63,30.97,33.11,33.41,58.23,23.16,14.22,13.02,31.04,7.17,12.52,49.82,30.47,47.40,23.29,11.78,37.80,37.89,19.31,18.72,46.69,18.66,33.67,22.76,6.57,13.61,40.97,41.69,29.15,47.62,43.55,29.09,32.79,11.66,24.34,15.42,41.53,17.96,47.12,32.84,6.63,8.62,19.46,28.13,30.46,25.58,28.13,25.36,19.93,82.48,21.92,51.65,40.42,16.17,40.91,30.67,25.61,11.83,16.02,8.67,48.52,23.59
201908,101134.61,97.61,18.24,47.10,46.84,43.28,44.86,29.91,13.48,26.08,28.32,27.85,27.45,38.14,57.71,22.29,15.46,13.59,32.45,7.68,10.08,48.95,30.63,49.46,24.05,12.40,44.08,44.93,17.95,19.51,43.51,18.91,30.88,23.42,6.22,12.81,33.20,51.57,31.08,45.55,55.89,33.23,32.71,11.81,28.97,14.65,44.40,18.53,50.19,36.15,8.35,8.49,18.90,25.75,32.85,27.69,27.82,24.99,25.64,91.46,22.10,50.01,40.19,14.05,47.17,29.08,26.53,12.06,17.86,7.83,44.39,22.28
201909,104745.32,101.01,18.76,49.71,48.19,42.45,44.34,32.07,14.41,26.91,29.17,30.92,31.63,38.20,57.68,21.04,16.41,13.20,34.11,7.95,11.17,52.09,31.10,52.05,22.96,14.10,38.53,40.21,17.91,19.02,42.94,19.80,35.41,25.78,6.22,13.10,32.30,53.71,32.39,47.07,54.06,34.60,33.78,12.68,32.05,14.97,43.01,19.75,50.19,36.90,11.02,9.79,16.92,28.58,33.72,26.47,29.67,27.00,27.89,95.36,24.50,47.98,42.76,13.22,46.62,33.65,27.19,11.67,19.14,7.74,46.52,24.03
201910,107219.83,103.23,16.94,52.52,50.63,47.08,46.94,31.10,15.35,29.15,31.19,31.36,27.70,35.51,64.00,19.10,16.06,12.57,30.92,7.52,9.67,56.59,31.22,47.74,25.71,13.75,37.96,39.22,17.53,18.41,43.78,20.11,38.52,24.83,6.26,13.37,36.60,56.15,33.42,47.44,59.79,34.72,34.95,13.19,27.65,15.38,40.85,19.78,50.47,44.56,10.75,10.34,16.88,29.08,31.03,27.19,32.18,29.78,31.89,109.48,22.80,52.83,44.67,11.79,47.18,32.64,27.27,11.35,20.64,7.19,45.98,25.29
201911,108233.28,104.35,17.59,53.10,56.15,46.43,46.98,31.54,15.57,27.75,29.61,33.50,27.99,36.60,69.21,18.80,16.79,12.02,31.50,7.77,10.25,60.81,29.87,37.41,25.62,14.40,33.44,34.38,18.00,19.31,45.24,20.37,41.63,27.81,7.78,16.97,34.06,55.55,32.42,47.00,56.50,34.31,33.58,12.77,27.84,17.52,42.61,22.04,51.51,44.95,10.70,14.70,17.24,28.79,33.12,27.35,30.89,28.75,36.79,112.46,24.43,55.52,41.86,12.55,51.97,38.56,27.24,13.46,21.45,8.43,48.69,30.17
201912,115645.34,111.23,18.67,58.28,62.65,41.81,52.09,34.51,18.06,30.72,32.61,38.28,29.85,35.20,75.01,23.34,18.54,12.96,33.55,8.34,11.43,68.12,33.61,41.21,29.40,16.30,36.29,36.59,19.73,21.45,50.80,22.50,46.62,29.79,9.26,19.96,36.80,63.73,35.05,52.39,68.02,35.99,35.84,13.57,25.22,18.39,47.20,25.90,55.96,47.61,9.96,12.84,21.55,32.95,38.67,29.41,31.69,30.18,37.09,111.28,26.10,58.58,47.01,14.09,58.85,39.68,30.20,15.57,21.47,9.42,53.30,34.42
202001,113760.57,108.90,17.85,59.26,70.96,47.29,47.87,33.01,18.40,28.28,29.67,37.01,31.55,30.55,74.50,22.58,17.82,14.05,24.46,7.07,11.62,78.04,36.18,34.34,31.49,17.73,37.65,39.11,18.14,22.08,52.05,23.53,51.73,30.36,9.51,20.01,34.25,60.05,34.93,52.78,69.97,41.43,31.72,12.38,26.96,20.73,53.39,27.55,57.21,55.74,10.97,11.93,20.87,34.68,47.58,28.16,30.05,28.45,41.45,123.82,23.20,59.00,41.64,12.89,61.87,39.67,29.98,16.75,24.83,9.54,50.27,39.14
202002,104171.57,100.60,14.54,44.44,61.94,47.09,46.63,31.85,16.34,24.68,27.61,33.39,26.89,27.04,67.11,20.68,15.95,13.12,22.22,6.85,10.09,71.64,33.59,24.21,29.54,15.78,33.15,34.30,16.96,20.19,47.53,24.34,50.93,29.76,7.93,16.90,25.60,55.18,33.68,49.54,63.01,30.73,31.89,11.96,22.19,19.25,49.32,26.60,53.08,50.46,12.07,11.62,19.49,30.52,45.51,25.52,26.88,25.34,34.24,119.51,21.12,56.83,39.46,11.17,53.09,38.14,29.04,16.13,23.62,8.09,44.31,42.99
202003,73019.76,69.35,11.92,17.55,47.84,35.80,27.89,24.85,9.98,17.02,18.79,29.16,17.22,15.09,33.02,20.62,11.46,8.37,14.67,4.44,4.00,52.64,25.40,10.44,13.99,9.45,22.91,24.91,9.54,16.09,38.92,17.37,21.76,20.24,4.65,10.05,11.37,42.39,28.34,31.07,44.96,8.95,23.02,8.75,19.88,15.99,26.25,18.00,33.49,38.95,8.85,7.95,12.24,19.08,25.74,15.17,14.00,13.99,23.60,101.65,19.65,37.83,26.40,6.97,33.42,35.79,25.01,12.44,15.53,4.87,43.22,33.48
202004,80505.89,77.21,11.34,17.40,73.00,38.32,28.50,26.55,10.04,17.50,19.08,29.86,21.14,19.39,42.02,19.99,12.35,8.95,14.75,4.06,5.54,59.08,27.46,12.98,15.75,10.49,23.28,26.64,8.65,17.00,39.12,18.09,30.35,22.80,5.15,11.74,12.40,52.44,28.83,32.73,54.81,9.44,22.71,8.98,23.84,17.81,34.12,24.88,38.33,49.64,12.84,12.26,15.15,20.89,35.52,19.10,18.47,18.05,25.92,104.64,19.79,40.08,26.73,8.95,44.25,39.41,26.63,12.76,19.72,4.80,44.86,39.83
202005,87402.59,84.15,12.48,14.28,91.31,45.43,30.84,25.28,9.81,17.75,18.90,35.25,27.74,23.13,48.52,18.49,14.70,10.15,13.13,4.09,5.26,64.48,30.49,13.55,16.78,13.15,27.48,29.38,7.15,17.67,42.41,19.79,28.48,23.35,6.17,13.43,12.03,54.86,31.94,32.40,62.30,7.67,23.00,8.84,21.97,19.71,38.40,28.25,38.49,64.28,13.03,13.39,15.17,20.69,37.18,21.16,20.63,20.34,23.72,109.29,22.53,54.32,25.50,10.32,44.35,37.86,28.54,13.62,20.11,6.15,53.00,41.72
202006,95055.82,91.62,14.14,20.11,106.69,54.94,32.15,27.27,10.08,18.93,20.66,36.51,23.22,21.26,75.99,19.75,14.50,10.36,14.12,4.62,6.61,70.92,28.99,17.07,22.63,12.97,29.76,30.85,8.09,17.42,42.09,22.92,33.65,24.59,7.31,16.01,18.55,62.17,33.30,33.35,68.01,10.17,25.42,9.59,21.15,20.33,40.91,32.18,41.80,71.57,12.61,13.15,18.00,20.50,39.90,21.07,22.12,21.55,29.00,110.62,22.49,57.70,28.02,10.68,44.77,36.79,28.10,14.20,23.15,7.27,55.92,50.51
202007,102912.24,99.29,13.90,20.31,119.32,63.44,33.58,27.83,9.90,20.71,22.42,43.05,22.80,20.70,86.42,22.44,14.96,11.28,14.80,5.37,8.28,90.40,31.40,20.80,27.42,14.52,36.94,38.45,7.61,18.56,46.17,25.53,33.89,25.61,8.04,17.45,17.91,65.14,36.12,33.55,66.76,7.97,26.87,10.67,21.54,20.66,50.92,34.10,41.13,80.71,14.41,13.58,19.14,21.14,47.04,22.20,22.70,22.20,28.00,124.10,22.22,60.85,29.89,12.25,50.70,42.00,28.96,15.75,25.83,8.13,60.71,67.35
202008,104125.64,100.17,13.26,21.45,123.01,64.05,34.35,28.77,11.32,20.42,21.97,43.85,24.10,21.91,89.64,21.30,14.68,11.41,14.78,5.60,7.27,87.86,31.76,19.59,26.20,14.45,38.04,39.45,7.58,18.29,46.48,25.02,33.38,25.90,8.32,18.06,18.60,66.25,35.06,36.65,70.57,7.84,26.03,10.32,22.05,23.25,51.63,34.55,42.85,85.91,13.94,13.24,18.99,23.61,48.03,22.49,23.83,23.22,28.88,118.64,22.77,59.62,29.80,13.11,50.88,46.32,28.89,15.20,28.82,8.33,61.83,69.83
